Customer Key,First Name,Last Name,Full Name,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,EduLevel,Occupation,DateFirstPurchase,CommuteDistance,CustomerCity,CustomerCountry
28597,Brianna,Harris,Brianna Harris,1960-12-23,S,Female,20000,3,Partial High School,Clerical,2021-04-18,1-2 Miles,Novato,United States
28598,Wyatt,Russell,Wyatt Russell,1960-12-10,M,Male,30000,1,High School,Clerical,2019-04-02,2-5 Miles,San Diego,United States
28599,Stephanie,Perry,Stephanie Perry,1971-09-18,S,Female,30000,1,High School,Clerical,2021-04-28,1-2 Miles,Spokane,United States
28600,Destiny,Clark,Destiny Clark,1971-08-22,S,Female,30000,1,High School,Clerical,2021-03-30,1-2 Miles,Westminster,Canada
28601,Christian,Gonzales,Christian Gonzales,1961-06-02,S,Male,30000,1,High School,Clerical,2021-04-03,1-2 Miles,Oakland,United States
28602,Isabella,Morgan,Isabella Morgan,1961-10-08,S,Female,20000,3,Partial High School,Clerical,2021-10-17,1-2 Miles,Haney,Canada
28603,Brian,Bell,Brian Bell,1967-09-03,M,Male,20000,3,Partial High School,Clerical,2021-09-03,0-1 Miles,San Carlos,United States
28604,Allison,James,Allison James,1961-12-01,S,Female,20000,3,Partial High School,Clerical,2021-02-05,0-1 Miles,Beaverton,United States
28605,Caleb,Coleman,Caleb Coleman,1967-09-20,S,Male,20000,3,Partial High School,Clerical,2021-08-22,0-1 Miles,Glendale,United States
28606,Joshua,Wilson,Joshua Wilson,1961-10-02,S,Male,20000,3,Partial High School,Clerical,2021-03-11,0-1 Miles,Oakland,United States
28607,Hunter,Sharma,Hunter Sharma,1962-04-22,S,Male,20000,3,Partial High School,Clerical,2021-01-29,1-2 Miles,Lynnwood,United States
28608,Brian,Richardson,Brian Richardson,1961-09-30,S,Male,20000,3,Partial High School,Clerical,2021-11-12,1-2 Miles,Victoria,Canada
28609,Jose,Harris,Jose Harris,1962-04-11,M,Male,30000,2,High School,Skilled Manual,2021-10-16,0-1 Miles,Burien,United States
28610,Jacqueline,Bailey,Jacqueline Bailey,1962-04-08,M,Female,30000,2,High School,Skilled Manual,2021-10-11,0-1 Miles,Lebanon,United States
28611,Christian,Alexander,Christian Alexander,1962-05-31,S,Male,30000,2,High School,Skilled Manual,2021-03-16,1-2 Miles,Salem,United States
28612,Gabriel,Roberts,Gabriel Roberts,1962-01-12,S,Male,30000,2,High School,Skilled Manual,2021-06-13,1-2 Miles,Burbank,United States
28613,James,Campbell,James Campbell,1961-12-18,M,Male,30000,2,High School,Skilled Manual,2021-11-25,1-2 Miles,Everett,United States
28614,Luis,Jenkins,Luis Jenkins,1962-11-12,S,Male,20000,2,Partial High School,Clerical,2021-05-15,1-2 Miles,Spokane,United States
28615,Jonathan,Flores,Jonathan Flores,1973-12-05,M,Male,20000,2,Partial High School,Clerical,2021-05-03,1-2 Miles,Lebanon,United States
28616,Sarah,Harris,Sarah Harris,1974-01-01,S,Female,30000,2,High School,Skilled Manual,2021-12-03,1-2 Miles,San Gabriel,United States
28617,Noah,Davis,Noah Davis,1962-12-25,S,Male,30000,2,High School,Skilled Manual,2021-12-17,0-1 Miles,Everett,United States
28618,Katelyn,Bailey,Katelyn Bailey,1969-09-18,M,Female,30000,2,High School,Skilled Manual,2019-05-24,1-2 Miles,Seattle,United States
28619,Brianna,Bailey,Brianna Bailey,1963-08-08,M,Female,30000,2,High School,Skilled Manual,2019-05-14,1-2 Miles,National City,United States
28620,Cole,Richardson,Cole Richardson,1969-08-30,M,Male,30000,2,High School,Skilled Manual,2019-08-11,1-2 Miles,Metchosin,Canada
28621,Kristen,Liu,Kristen Liu,1969-09-21,M,Female,40000,1,Partial College,Clerical,2019-05-16,1-2 Miles,Barstow,United States
28622,Julia,Cooper,Julia Cooper,1975-03-09,M,Female,40000,1,Partial College,Clerical,2021-08-15,0-1 Miles,Grossmont,United States
28623,Marcus,Turner,Marcus Turner,1969-02-28,M,Male,40000,1,Partial College,Clerical,2021-03-22,0-1 Miles,Santa Cruz,United States
28624,Carson,Jenkins,Carson Jenkins,1964-01-22,S,Male,40000,2,Partial College,Clerical,2019-08-17,1-2 Miles,Langford,Canada
28625,Logan,Griffin,Logan Griffin,1964-07-11,S,Male,40000,2,Partial College,Clerical,2019-05-27,1-2 Miles,Sedro Woolley,United States
28626,Bailey,Hernandez,Bailey Hernandez,1981-02-16,S,Female,40000,2,Partial College,Clerical,2019-08-26,1-2 Miles,Royal Oak,Canada
28627,Edward,Collins,Edward Collins,1964-12-19,S,Male,40000,2,Partial College,Clerical,2019-05-04,1-2 Miles,Torrance,United States
28628,Courtney,Phillips,Courtney Phillips,1964-07-05,S,Female,40000,2,Partial College,Clerical,2019-05-08,1-2 Miles,Bremerton,United States
28629,Cynthia,Madan,Cynthia Madan,1965-02-02,M,Female,40000,2,Partial College,Clerical,2019-05-11,0-1 Miles,Bellflower,United States
28630,Jack,Zimmerman,Jack Zimmerman,1970-11-09,S,Male,40000,2,Partial College,Clerical,2019-08-02,1-2 Miles,Sooke,Canada
28631,Isaiah,Phillips,Isaiah Phillips,1978-03-19,S,Male,50000,0,Graduate Degree,Skilled Manual,2021-02-10,0-1 Miles,N. Vancouver,Canada
28632,Kathryn,Nath,Kathryn Nath,1979-03-11,M,Female,40000,0,Graduate Degree,Skilled Manual,2021-05-04,1-2 Miles,Beaverton,United States
28633,Christina,Howard,Christina Howard,1979-01-23,S,Female,40000,1,Graduate Degree,Skilled Manual,2021-04-27,1-2 Miles,Redmond,United States
28634,Nathan,Mitchell,Nathan Mitchell,1978-09-19,S,Male,40000,1,Graduate Degree,Skilled Manual,2022-01-23,1-2 Miles,Salem,United States
28635,Levi,Gonzalez,Levi Gonzalez,1984-02-04,M,Male,40000,1,Graduate Degree,Skilled Manual,2019-05-17,1-2 Miles,Bellflower,United States
28636,Victoria,Bryant,Victoria Bryant,1978-09-23,M,Female,40000,1,Graduate Degree,Skilled Manual,2021-12-26,0-1 Miles,Fremont,United States
28637,Brandon,Lee,Brandon Lee,1978-10-05,M,Male,40000,1,Graduate Degree,Skilled Manual,2021-09-24,0-1 Miles,Imperial Beach,United States
28638,Alexandra,Thompson,Alexandra Thompson,1978-12-09,S,Female,40000,1,Graduate Degree,Skilled Manual,2021-04-07,1-2 Miles,La Jolla,United States
28639,Jacqueline,Morgan,Jacqueline Morgan,1979-04-23,M,Female,40000,1,Graduate Degree,Skilled Manual,2021-06-26,0-1 Miles,Lincoln Acres,United States
28640,Bryce,Cook,Bryce Cook,1977-08-02,S,Male,50000,1,Graduate Degree,Skilled Manual,2021-07-23,1-2 Miles,Langford,Canada
28641,Brittany,Butler,Brittany Butler,1982-01-12,M,Female,50000,1,Graduate Degree,Skilled Manual,2021-09-08,0-1 Miles,Portland,United States
28642,Lauren,Ward,Lauren Ward,1977-01-01,M,Female,50000,1,Graduate Degree,Skilled Manual,2021-06-13,0-1 Miles,Colma,United States
28643,Xavier,Gray,Xavier Gray,1982-05-09,M,Male,50000,1,Graduate Degree,Skilled Manual,2019-05-19,0-1 Miles,Spring Valley,United States
28644,Martha,Chow,Martha Chow,1982-10-30,M,Female,50000,1,Graduate Degree,Skilled Manual,2019-05-12,1-2 Miles,Burien,United States
28645,Martin,Fernandez,Martin Fernandez,1976-10-11,M,Male,50000,1,Graduate Degree,Skilled Manual,2019-05-05,1-2 Miles,Burlingame,United States
28646,Alexis,Moore,Alexis Moore,1977-11-29,M,Female,50000,1,Graduate Degree,Skilled Manual,2019-08-20,1-2 Miles,Oak Bay,Canada
28647,Hannah,Foster,Hannah Foster,1983-09-06,M,Female,50000,1,Graduate Degree,Skilled Manual,2019-08-20,1-2 Miles,Port Hammond,Canada
28648,Dylan,Harris,Dylan Harris,1977-10-22,M,Male,50000,1,Graduate Degree,Skilled Manual,2019-08-01,1-2 Miles,Royal Oak,Canada
28649,Nathan,Martinez,Nathan Martinez,1978-04-11,S,Male,60000,1,Graduate Degree,Skilled Manual,2019-05-24,2-5 Miles,Burlingame,United States
28650,Jessica,Clark,Jessica Clark,1975-08-06,M,Female,40000,1,Bachelors,Skilled Manual,2019-05-08,2-5 Miles,Novato,United States
28651,Lauren,Brown,Lauren Brown,1975-08-10,M,Female,40000,1,Bachelors,Skilled Manual,2019-05-12,0-1 Miles,Berkeley,United States
28652,Mariah,Murphy,Mariah Murphy,1975-12-21,M,Female,40000,1,Bachelors,Skilled Manual,2019-09-09,0-1 Miles,Langford,Canada
28653,Grace,Williams,Grace Williams,1976-03-08,M,Female,40000,1,Bachelors,Skilled Manual,2019-05-02,0-1 Miles,Beverly Hills,United States
28654,Miguel,Nelson,Miguel Nelson,1976-01-05,M,Male,60000,1,Graduate Degree,Professional,2019-05-08,2-5 Miles,Salem,United States
28655,Devin,Smith,Devin Smith,1975-06-01,M,Male,60000,1,Bachelors,Skilled Manual,2019-05-08,2-5 Miles,Tacoma,United States
28656,Lucas,Murphy,Lucas Murphy,1974-11-19,M,Male,60000,2,Bachelors,Skilled Manual,2019-08-29,0-1 Miles,Shawnee,Canada
28657,Ryan,Hayes,Ryan Hayes,1975-05-05,S,Male,60000,2,Bachelors,Skilled Manual,2019-05-26,2-5 Miles,Milwaukie,United States
28658,Jasmine,Bailey,Jasmine Bailey,1974-11-17,S,Female,60000,2,Bachelors,Skilled Manual,2019-05-10,0-1 Miles,Lakewood,United States
28659,Vanessa,Simmons,Vanessa Simmons,1974-09-09,S,Female,60000,1,Graduate Degree,Professional,2020-01-24,2-5 Miles,N. Vancouver,Canada
28660,Justin,Anderson,Justin Anderson,1977-05-14,S,Male,60000,1,Graduate Degree,Professional,2019-05-01,2-5 Miles,Beaverton,United States
28661,Dalton,Ward,Dalton Ward,1982-04-06,S,Male,60000,1,Graduate Degree,Professional,2019-05-29,0-1 Miles,Lynnwood,United States
28662,Isaiah,Murphy,Isaiah Murphy,1977-01-17,S,Male,70000,3,Graduate Degree,Professional,2019-05-02,0-1 Miles,La Jolla,United States
28663,Marcus,Coleman,Marcus Coleman,1974-12-02,S,Male,60000,1,Graduate Degree,Professional,2020-01-03,0-1 Miles,Vancouver,Canada
28664,Ashlee,Sharma,Ashlee Sharma,1974-04-25,S,Female,70000,2,Bachelors,Skilled Manual,2019-05-01,2-5 Miles,Beaverton,United States
28665,Donna,Anand,Donna Anand,1979-03-02,M,Female,70000,2,Bachelors,Skilled Manual,2019-05-28,2-5 Miles,Bellingham,United States
28666,Kelvin,Zhu,Kelvin Zhu,1979-10-18,M,Male,70000,2,Bachelors,Skilled Manual,2019-05-08,2-5 Miles,Bremerton,United States
28667,Devin,Williams,Devin Williams,1974-06-26,S,Male,70000,2,Bachelors,Skilled Manual,2019-05-02,0-1 Miles,Corvallis,United States
28668,Jeremy,Parker,Jeremy Parker,1973-03-07,S,Male,40000,0,Bachelors,Professional,2021-03-23,0-1 Miles,Port Hammond,Canada
28669,Jordan,Carter,Jordan Carter,1976-01-06,S,Male,60000,1,Graduate Degree,Professional,2020-01-23,0-1 Miles,Cliffside,Canada
28670,Julia,Gonzales,Julia Gonzales,1981-02-23,M,Female,60000,2,Graduate Degree,Professional,2019-05-21,2-5 Miles,Marysville,United States
28671,Gabrielle,Russell,Gabrielle Russell,1981-05-22,M,Female,70000,3,Graduate Degree,Professional,2019-05-04,0-1 Miles,Puyallup,United States
28672,Blake,Johnson,Blake Johnson,1981-09-23,S,Male,70000,4,Graduate Degree,Professional,2019-05-07,2-5 Miles,Los Angeles,United States
28673,Arianna,Reed,Arianna Reed,1981-06-04,M,Female,70000,4,Graduate Degree,Professional,2019-05-30,0-1 Miles,Mill Valley,United States
28674,Nathan,Yang,Nathan Yang,1976-01-14,M,Male,80000,2,Graduate Degree,Professional,2019-05-25,0-1 Miles,Santa Monica,United States
28675,Angel,Mitchell,Angel Mitchell,1973-03-08,S,Male,60000,2,Bachelors,Skilled Manual,2019-05-08,2-5 Miles,West Covina,United States
28676,Alex,Bailey,Alex Bailey,1973-04-18,S,Male,60000,2,Bachelors,Skilled Manual,2019-05-21,0-1 Miles,Burbank,United States
28677,Damien,Tang,Damien Tang,1977-08-09,S,Male,80000,3,Bachelors,Skilled Manual,2022-01-12,2-5 Miles,Bellingham,United States
28678,Ben,Adams,Ben Adams,1971-10-31,S,Male,80000,3,Bachelors,Skilled Manual,2019-05-24,0-1 Miles,Bremerton,United States
28679,Julian,Bryant,Julian Bryant,1971-09-07,S,Male,60000,0,Graduate Degree,Professional,2021-12-13,0-1 Miles,Salem,United States
28680,Hannah,Brown,Hannah Brown,1972-04-07,S,Female,60000,0,Graduate Degree,Professional,2021-10-24,0-1 Miles,Milwaukie,United States
28681,Victoria,Johnson,Victoria Johnson,1971-09-15,M,Female,60000,0,Graduate Degree,Professional,2021-11-03,2-5 Miles,Marysville,United States
28682,Cassidy,Perry,Cassidy Perry,1983-05-19,M,Female,60000,0,Graduate Degree,Professional,2021-03-17,2-5 Miles,Coronado,United States
28683,Mallory,Munoz,Mallory Munoz,1981-10-05,S,Female,10000,1,High School,Manual,2020-03-13,5-10 Miles,Versailles,France
28684,Kristi,Saunders,Kristi Saunders,1976-06-10,M,Female,10000,2,High School,Manual,2021-09-02,0-1 Miles,München,Germany
28685,Marshall,Zhu,Marshall Zhu,1981-03-12,M,Male,10000,2,High School,Manual,2020-03-02,0-1 Miles,Drancy,France
28686,Sheena,Jai,Sheena Jai,1975-09-20,S,Female,10000,2,High School,Manual,2021-09-18,0-1 Miles,Salzgitter,Germany
28687,Javier,Gutierrez,Javier Gutierrez,1981-11-16,S,Male,10000,2,High School,Manual,2021-07-09,0-1 Miles,Frankfurt am Main,Germany
28688,Margaret,Ye,Margaret Ye,1976-03-07,S,Female,30000,0,Bachelors,Clerical,2021-10-01,0-1 Miles,Münster,Germany
28689,Kelvin,Zhang,Kelvin Zhang,1974-11-24,S,Male,10000,2,High School,Manual,2020-04-19,0-1 Miles,Paris,France
28690,Cory,Chandra,Cory Chandra,1975-10-07,S,Male,30000,0,Bachelors,Clerical,2020-04-28,0-1 Miles,Les Ulis,France
28691,Alejandro,Andersen,Alejandro Andersen,1976-01-09,S,Male,30000,0,Bachelors,Clerical,2021-10-03,0-1 Miles,Paderborn,Germany
28692,Kristi,Rowe,Kristi Rowe,1981-11-21,S,Female,30000,0,Bachelors,Clerical,2021-12-10,0-1 Miles,London,United Kingdom
28693,Tamara,Chande,Tamara Chande,1975-10-06,S,Female,30000,0,Bachelors,Clerical,2021-12-14,0-1 Miles,London,United Kingdom
28694,Larry,Suarez,Larry Suarez,1976-01-14,M,Male,30000,0,Bachelors,Clerical,2021-01-15,0-1 Miles,Milton Keynes,United Kingdom
28695,Mario,Raji,Mario Raji,1976-02-22,M,Male,40000,0,Graduate Degree,Clerical,2021-07-14,0-1 Miles,Reading,United Kingdom
28696,Robin,Navarro,Robin Navarro,1976-03-04,S,Female,40000,0,Graduate Degree,Clerical,2021-08-07,0-1 Miles,Liverpool,United Kingdom
28697,Raquel,Gutierrez,Raquel Gutierrez,1975-10-18,M,Female,40000,0,Graduate Degree,Clerical,2021-08-28,0-1 Miles,Liverpool,United Kingdom
28698,Kristina,Madan,Kristina Madan,1974-10-20,S,Female,20000,0,Partial College,Manual,2021-10-06,2-5 Miles,Leipzig,Germany
28699,Leah,Lu,Leah Lu,1986-03-10,S,Female,30000,1,Bachelors,Clerical,2021-09-30,0-1 Miles,Poing,Germany
28700,Summer,Garcia,Summer Garcia,1974-10-20,S,Female,40000,0,Graduate Degree,Clerical,2021-10-29,0-1 Miles,Offenbach,Germany
28701,Felicia,Gill,Felicia Gill,1980-09-24,S,Female,40000,0,Graduate Degree,Clerical,2021-10-30,0-1 Miles,München,Germany
28702,Danny,Martin,Danny Martin,1986-01-30,S,Male,60000,0,Graduate Degree,Skilled Manual,2021-11-18,0-1 Miles,Duesseldorf,Germany
28703,Felicia,Suarez,Felicia Suarez,1974-11-05,M,Female,60000,0,Graduate Degree,Skilled Manual,2021-09-09,0-1 Miles,London,United Kingdom
28704,Roy,Ruiz,Roy Ruiz,1974-09-02,M,Male,60000,0,Graduate Degree,Skilled Manual,2021-08-29,0-1 Miles,London,United Kingdom
28705,Ashley,Powell,Ashley Powell,1957-08-16,S,Female,10000,3,Partial College,Manual,2021-10-02,0-1 Miles,Darmstadt,Germany
28706,Reginald,Ashe,Reginald Ashe,1958-02-06,S,Male,10000,3,Partial College,Manual,2021-10-17,0-1 Miles,Berlin,Germany
28707,Sharon,Raje,Sharon Raje,1962-04-23,S,Female,10000,3,Partial College,Manual,2020-04-14,0-1 Miles,Orly,France
28708,Darryl,Sun,Darryl Sun,1962-09-05,S,Male,20000,2,Partial College,Manual,2020-04-07,0-1 Miles,Metz,France
28709,Stefanie,Gonzalez,Stefanie Gonzalez,1957-01-04,S,Female,20000,2,Partial College,Manual,2021-03-03,2-5 Miles,London,United Kingdom
28710,Tyrone,Vazquez,Tyrone Vazquez,1959-01-15,M,Male,10000,2,High School,Manual,2021-08-02,0-1 Miles,Bonn,Germany
28711,Rebekah,Torres,Rebekah Torres,1974-05-25,M,Female,30000,1,Bachelors,Clerical,2020-04-04,1-2 Miles,Colombes,France
28712,Gregory,Goel,Gregory Goel,1974-06-05,S,Male,30000,1,Bachelors,Clerical,2021-04-12,0-1 Miles,West Sussex,United Kingdom
28713,Franklin,Nath,Franklin Nath,1979-11-23,M,Male,40000,0,Graduate Degree,Clerical,2020-04-17,0-1 Miles,Colombes,France
28714,Arturo,Gao,Arturo Gao,1971-12-19,S,Male,90000,2,Bachelors,Professional,2021-02-25,1-2 Miles,Sunbury,Australia
28715,Maria,Foster,Maria Foster,1971-03-19,S,Female,60000,2,Bachelors,Professional,2021-07-18,2-5 Miles,Gold Coast,Australia
28716,Darren,Garcia,Darren Garcia,1976-07-05,S,Male,60000,3,Bachelors,Professional,2021-08-20,2-5 Miles,South Melbourne,Australia
28717,Calvin,Anand,Calvin Anand,1971-01-18,M,Male,60000,3,Bachelors,Professional,2021-04-30,5-10 Miles,North Sydney,Australia
28718,Cassandra,Raman,Cassandra Raman,1970-09-23,M,Female,60000,3,Bachelors,Professional,2021-08-26,0-1 Miles,Lavender Bay,Australia
28719,Neil,Vazquez,Neil Vazquez,1973-10-16,S,Male,70000,0,Bachelors,Professional,2021-02-04,0-1 Miles,Lane Cove,Australia
28720,Candice,Liu,Candice Liu,1981-11-21,S,Female,70000,0,Bachelors,Professional,2021-02-02,5-10 Miles,Brisbane,Australia
28721,Jaclyn,Lin,Jaclyn Lin,1975-08-31,M,Female,60000,3,Bachelors,Professional,2021-10-30,0-1 Miles,Hervey Bay,Australia
28722,Carmen,Stone,Carmen Stone,1979-05-22,S,Female,20000,0,Partial High School,Manual,2021-07-24,1-2 Miles,Metz,France
28723,Ryan,Yang,Ryan Yang,1979-04-22,S,Male,30000,0,Partial College,Clerical,2021-04-04,0-1 Miles,Watford,United Kingdom
28724,Marvin,Navarro,Marvin Navarro,1980-04-05,S,Male,30000,0,Partial College,Clerical,2020-04-23,2-5 Miles,Paris,France
28725,Edward,Jenkins,Edward Jenkins,1980-04-08,S,Male,30000,0,Partial College,Clerical,2021-04-26,2-5 Miles,Tremblay-en-France,France
28726,Kelli,Liang,Kelli Liang,1985-12-14,S,Female,20000,0,Partial High School,Manual,2021-11-24,0-1 Miles,Kiel,Germany
28727,Brett,Madan,Brett Madan,1986-05-01,S,Male,20000,0,Partial High School,Manual,2020-05-28,0-1 Miles,Roncq,France
28728,Dylan,Long,Dylan Long,1985-08-11,S,Male,20000,0,Partial High School,Manual,2020-06-17,0-1 Miles,Dunkerque,France
28729,Heather,Sun,Heather Sun,1986-02-13,S,Female,20000,0,Partial High School,Manual,2021-04-07,1-2 Miles,London,United Kingdom
28730,Nicole,Robinson,Nicole Robinson,1985-04-18,S,Female,30000,0,Partial College,Clerical,2021-02-03,2-5 Miles,Stoke-on-Trent,United Kingdom
28731,Jermaine,Subram,Jermaine Subram,1979-09-13,S,Male,30000,0,High School,Manual,2021-04-21,2-5 Miles,Birmingham,United Kingdom
28732,Bianca,Yang,Bianca Yang,1979-09-17,M,Female,40000,1,Bachelors,Skilled Manual,2021-09-22,0-1 Miles,Gateshead,United Kingdom
28733,Diana,Ramos,Diana Ramos,1980-03-30,M,Female,40000,1,Bachelors,Skilled Manual,2021-09-12,1-2 Miles,London,United Kingdom
28734,Briana,Moreno,Briana Moreno,1985-05-11,M,Female,40000,1,Bachelors,Skilled Manual,2021-09-29,1-2 Miles,London,United Kingdom
28735,Kimberly,Morgan,Kimberly Morgan,1984-10-02,S,Female,30000,0,High School,Manual,2021-05-08,2-5 Miles,Esher-Molesey,United Kingdom
28736,Paula,Navarro,Paula Navarro,1978-10-21,S,Female,30000,0,High School,Manual,2020-06-28,2-5 Miles,Morangis,France
28737,Eugene,Lin,Eugene Lin,1977-09-19,S,Male,10000,0,Partial High School,Manual,2021-02-13,0-1 Miles,Orleans,France
28738,Lori,Romero,Lori Romero,1983-03-20,M,Female,20000,0,Partial High School,Manual,2021-08-26,1-2 Miles,London,United Kingdom
28739,Mya,Perry,Mya Perry,1978-09-19,S,Female,30000,0,High School,Manual,2020-06-16,1-2 Miles,Bobigny,France
28740,Alisha,Alan,Alisha Alan,1978-10-03,M,Female,40000,1,Bachelors,Skilled Manual,2020-06-09,1-2 Miles,Paris,France
28741,Bruce,Dominguez,Bruce Dominguez,1979-04-20,M,Male,40000,1,Bachelors,Skilled Manual,2021-12-15,0-1 Miles,Werne,Germany
28742,Erick,Vance,Erick Vance,1978-08-26,M,Male,40000,1,Bachelors,Skilled Manual,2021-09-30,1-2 Miles,Cambridge,United Kingdom
28743,Kelly,Wood,Kelly Wood,1920-11-14,S,Female,20000,2,Partial High School,Manual,2021-10-07,0-1 Miles,Paris,France
28744,Jenny,Xu,Jenny Xu,1978-01-02,S,Female,30000,0,High School,Manual,2021-11-01,2-5 Miles,Berlin,Germany
28745,Geoffrey,Rana,Geoffrey Rana,1982-08-21,S,Male,10000,0,Partial High School,Manual,2021-11-25,0-1 Miles,Milton Keynes,United Kingdom
28746,Juan,Ruiz,Juan Ruiz,1977-05-05,M,Male,10000,0,Partial High School,Manual,2021-04-08,1-2 Miles,Lancaster,United Kingdom
28747,Arthur,Gonzalez,Arthur Gonzalez,1976-11-24,M,Male,10000,0,Partial High School,Manual,2021-05-24,0-1 Miles,Berks,United Kingdom
28748,Kelly,Washington,Kelly Washington,1977-04-03,S,Female,10000,0,Partial High School,Manual,2021-07-15,0-1 Miles,Cheltenham,United Kingdom
28749,Franklin,Zhou,Franklin Zhou,1983-10-05,S,Male,30000,0,High School,Manual,2020-06-22,2-5 Miles,Drancy,France
28750,Andy,Romero,Andy Romero,1978-06-21,M,Male,40000,1,Bachelors,Skilled Manual,2020-06-20,1-2 Miles,Paris,France
28751,Joe,Belson,Joe Belson,1983-05-25,M,Male,40000,1,Bachelors,Skilled Manual,2020-06-17,1-2 Miles,Paris,France
28752,Andre,Subram,Andre Subram,1978-05-17,S,Male,40000,1,Partial College,Clerical,2021-12-13,1-2 Miles,Berlin,Germany
28753,Kristine,Carlson,Kristine Carlson,1977-01-05,S,Female,20000,0,Partial High School,Manual,2021-02-26,1-2 Miles,West Sussex,United Kingdom
28754,Chad,Nara,Chad Nara,1982-04-21,S,Male,20000,0,Partial High School,Manual,2021-07-31,1-2 Miles,Berlin,Germany
28755,Raymond,Gonzalez,Raymond Gonzalez,1982-05-21,S,Male,30000,0,High School,Manual,2021-06-11,2-5 Miles,Stoke-on-Trent,United Kingdom
28756,Stacey,Hee,Stacey Hee,1975-11-29,S,Female,40000,2,Partial College,Clerical,2020-06-14,1-2 Miles,Lieusaint,France
28757,Ronald,Rodriguez,Ronald Rodriguez,1977-03-19,M,Male,40000,2,Partial College,Clerical,2020-06-16,1-2 Miles,Paris,France
28758,Troy,Rodriguez,Troy Rodriguez,1977-02-04,M,Male,40000,2,Partial College,Clerical,2020-06-19,1-2 Miles,Saint Ouen,France
28759,Melissa,Rivera,Melissa Rivera,1976-09-30,S,Female,40000,2,Partial College,Clerical,2021-12-27,1-2 Miles,Esher-Molesey,United Kingdom
28760,Lucas,Hall,Lucas Hall,1981-05-19,M,Male,40000,3,Partial College,Clerical,2021-12-07,1-2 Miles,Corvallis,United States
28761,Robert,Campbell,Robert Campbell,1981-04-17,S,Male,40000,3,Partial College,Clerical,2019-05-05,0-1 Miles,Downey,United States
